#date	open	high	low	close: 	volume
20110601,528.0400,533.2000,525.3100,525.6000,2957172
20110602,527.5700,530.3000,522.4800,528.0600,2204422
20110603,522.0000,527.6000,521.5000,523.0800,1748462
20110606,525.8400,526.8200,519.2500,521.0600,1942088
20110607,522.8900,524.6300,518.9900,519.0300,1907509
20110608,516.5300,521.2400,515.7800,519.1700,1654097
20110609,520.0000,520.0000,515.6400,516.7300,1689086
20110610,514.0800,516.6900,509.2900,509.5000,2440475
20110613,510.0000,510.2000,502.1700,504.7300,2427208
20110614,508.1500,514.0800,506.9900,508.3700,2341461
20110615,505.0300,508.3500,500.6100,502.9500,2073301
20110616,502.8100,508.1300,496.6700,500.3700,2757216
20110617,506.1800,506.6900,484.8000,485.0200,5251546
20110620,485.0000,486.2300,479.2300,484.5800,3028639
20110621,487.1900,493.9400,484.7300,493.0000,2765357
20110622,491.4500,492.3500,486.7300,487.0000,2407972
20110623,482.1300,482.8600,473.7300,480.2200,4802302
20110624,480.6800,480.7500,473.0200,474.8800,3806587
20110627,474.0000,488.4000,473.6000,482.8000,3444633
20110628,484.0200,496.2100,484.0200,493.6500,2717364
20110629,496.5400,500.2500,492.3800,497.5700,2342920
20110630,501.9900,506.6700,501.5000,506.3800,2428510
20110701,506.7400,521.1800,506.3800,521.0300,3636642
20110705,525.3000,535.4000,525.3000,532.4400,3847351
20110706,533.5000,538.5100,533.0400,535.3600,2695681
20110707,541.0000,550.6800,535.8800,546.6000,3935660
20110708,532.9500,537.6500,527.2700,531.9900,4770170
20110711,528.1800,535.9800,525.5000,527.2800,2839996
20110712,528.1600,539.4200,526.0000,534.0100,2841532
20110713,537.0000,544.0000,536.4800,538.2600,2790771
20110714,539.1200,542.0000,526.7300,528.9400,6649410
20110715,597.5000,600.2500,588.1600,597.6200,13735983
20110718,592.4900,602.0500,592.0000,594.9400,4469225
20110719,596.1400,604.6800,595.5300,602.5500,2967816
20110720,602.1800,602.8300,595.3500,595.3500,2229023
20110721,594.0300,608.0600,594.0100,606.9900,3469850
20110722,605.3900,619.5000,604.2700,618.2300,3531622
20110725,613.3600,625.4100,613.0000,618.9800,3131952
20110726,618.0500,627.5000,617.2200,622.5200,2343370
20110727,617.1800,620.9500,604.7500,607.2200,3934890
20110728,605.1900,615.9800,603.0000,610.9400,3109115
20110729,604.2300,614.9600,603.6900,603.6900,4138101
20110801,611.2200,615.5000,599.1800,606.7700,3968312
20110802,606.0000,598.8200,583.6300,594.1400,4994139
20110803,594.0800,603.0000,583.6300,601.1700,3825910
20110804,594.5000,598.8500,577.4700,577.5200,4916432
20110805,582.5400,590.0000,562.0000,579.0400,5930780
20110808,562.9800,569.0000,544.3500,546.0200,7497701
20110809,561.0000,574.6100,541.0100,573.4100,6470475
20110810,561.3800,564.1200,547.7300,549.0100,5373697
20110811,553.8200,568.5000,548.4100,562.1300,4832119
20110812,569.5000,570.5000,560.4000,563.7700,3155376
20110815,553.4300,564.9900,546.0500,557.2300,7145020
20110816,552.4300,552.4400,530.3000,539.0000,6940503
20110817,540.0300,543.6900,530.7700,533.1500,4079101
20110818,523.4700,524.8900,500.4900,504.8800,6291368
20110819,499.3400,514.8700,490.8600,490.9200,5411586
20110822,504.0000,507.0000,494.5300,498.1700,4907175
20110823,503.5000,521.4100,499.0600,518.8200,4347823
20110824,519.3300,530.0000,517.2300,523.2900,3598264
20110825,530.3800,537.2700,518.3000,520.0400,3297297
20110826,519.9900,530.4500,513.1400,526.8600,3597309
20110829,534.5600,539.4500,533.5600,539.0800,2338106
20110830,538.1900,542.9900,530.8100,540.7000,2990176
20110831,544.7400,546.3000,536.0000,540.9600,2693390
20110901,540.7500,543.8300,531.2200,532.5000,2415607
20110902,524.4700,527.9200,520.7300,524.8400,2402024
20110906,510.8000,522.7600,510.5000,522.1800,2715977
20110907,530.4500,535.9400,527.4000,534.0300,2758545
20110908,533.8000,539.1000,531.9000,534.9600,2381025
20110909,531.4000,534.6500,521.1900,524.8500,3269069
20110912,517.9600,531.9900,517.5000,530.1200,2670471
20110913,532.0000,533.8800,523.4000,529.5200,2354150
20110914,532.5900,536.9500,525.8200,532.0700,2694739
20110915,535.5000,544.9800,534.5600,542.5600,2961967
20110916,544.8000,546.8400,543.1400,546.6800,3534779
20110919,540.3500,549.9000,535.3800,546.6700,2471190
20110920,549.4000,558.5200,542.6700,546.6200,2779078
20110921,547.6900,555.0000,538.8600,539.2000,2516138
20110922,526.2500,528.7800,514.0000,520.6600,4400586
20110923,516.5600,526.4200,514.5000,525.5100,2778870
20110926,527.2500,532.9300,513.2500,531.8900,2634234
20110927,538.2000,547.0500,536.0500,539.3400,3010925
20110928,541.5000,544.0200,527.7000,528.8400,2263403
20110929,536.0400,537.3000,519.4100,527.5000,2907381
20110930,520.2100,524.0000,514.3800,515.0400,2724908
20111003,509.8500,512.0000,495.0000,495.5200,4473863
20111004,490.0300,503.4400,480.6000,501.9000,4159130
20111005,496.3500,507.8000,480.7700,504.7000,4534752
20111006,507.5000,515.2300,502.6000,514.7100,3424623
20111007,516.8300,520.5000,510.3000,515.1200,2856047
20111010,525.1800,537.4700,523.2000,537.1700,2322903
20111011,533.4600,546.8000,533.4600,543.1800,2853777
20111012,548.1300,555.2300,544.6300,548.5000,3178044
20111013,550.0300,559.0000,548.0200,558.9900,5687512
20111014,599.4700,599.6000,587.5700,591.6800,8532242
20111017,583.7200,591.8300,578.0000,582.4100,4008302
20111018,580.1900,592.5600,577.4000,590.5100,3802493
20111019,587.3400,592.0600,579.2200,580.7000,2931804
20111020,581.9000,588.8900,579.5100,583.6700,3379069
20111021,589.5100,592.7500,586.7000,590.4900,3394233
20111024,586.7200,599.9700,586.5000,596.4200,3427548
20111025,593.1000,595.0000,582.8500,583.1600,2540445
20111026,589.5500,590.1800,572.8600,586.3100,2873690
20111027,598.4200,602.7000,593.3000,598.6700,3780722
20111028,594.5200,602.3000,594.2500,600.1400,2508147
20111031,595.0900,599.6900,591.6700,592.6400,2557738
20111101,580.1000,585.5100,576.7500,578.6500,3125199
20111102,584.9000,587.9600,580.4800,584.8200,2121899
20111103,587.0000,597.5000,583.7200,597.5000,2669745
20111104,593.5000,599.7400,592.4300,596.1400,2835379
20111107,593.3200,608.7800,592.2300,608.3300,3358867
20111108,609.0000,614.3700,603.6000,612.3400,3029383
20111109,604.2600,609.3900,598.6600,600.9500,3711062
20111110,605.9400,605.9500,591.5600,595.0800,2868599
20111111,601.3000,612.0900,598.6000,608.3500,3977320
20111114,608.0000,618.0800,607.7800,613.0000,3188932
20111115,612.8000,618.0800,610.5000,616.5600,2675961
20111116,612.0800,618.3000,610.6100,611.4700,2610280
20111117,610.0500,612.2900,596.7800,600.8700,3493472
20111118,602.0000,604.5000,593.7500,594.8800,3287618
20111121,587.7600,588.5000,572.0900,580.9400,3001666
20111122,580.0000,584.9700,575.2400,580.0000,2405579
20111123,575.3500,580.2500,570.1100,570.1100,2325986
20111125,565.1900,574.2700,561.3300,563.0000,1562341
20111128,579.3700,588.8200,576.5000,588.1900,2828967
20111129,587.8800,590.3600,581.3300,582.9300,1832619
20111130,597.9500,599.5100,592.0900,599.3900,3397279
20111201,600.0000,616.0000,599.0000,613.7700,3621293
20111202,617.0500,624.0000,616.2600,620.3600,4085965
20111205,627.6400,631.9000,622.4000,625.6500,3198026
20111206,622.9900,628.6200,620.2400,623.7700,2326518
20111207,621.6800,625.6600,618.1000,623.3900,2257980
20111208,621.0400,627.4500,615.3000,616.0500,2414400
20111209,618.0000,629.1300,617.0100,627.4200,2768503
20111212,621.8800,626.1800,620.2900,625.3900,2185234
20111213,628.7600,636.5600,622.8500,625.6300,4028638
20111214,621.8500,624.3200,612.4900,618.0700,3904882
20111215,622.5200,624.0000,618.6900,619.5400,2409785
20111216,624.3200,629.3200,621.4700,625.9600,4459782
20111219,628.0100,628.5000,620.0000,621.8300,2144189
20111220,628.0000,631.8400,627.9900,630.3700,2388184
20111221,630.0100,631.8200,618.9600,625.8200,2498154
20111222,627.9500,631.7300,627.0100,629.7000,1824156
20111223,632.0000,634.6800,630.5600,633.1400,1453723
20111227,632.0500,644.4900,632.0000,640.2500,1609052
20111228,642.7500,645.0000,638.1000,639.7000,2127130
20111229,641.4900,643.0000,635.2000,642.4000,1575595
20111230,642.0200,646.7600,642.0200,645.9000,1782859
20120103,652.9400,668.1500,652.3700,665.4100,3677850
20120104,665.0300,670.2500,660.6200,668.2800,2864365
20120105,662.1300,663.9700,656.2300,659.0100,3283277
20120106,659.1500,660.0000,649.7900,650.0200,1438122
20120109,646.5000,647.0000,621.2300,622.4600,5825720
20120110,629.7500,633.8000,616.9100,623.1400,4395615
20120111,623.5000,629.3900,621.1200,625.9600,2400582
20120112,631.2200,632.8900,626.5000,629.6400,1875854
20120113,626.2600,626.9500,621.0600,624.9900,2307338
20120117,631.9800,631.9800,625.6800,628.5800,1909394
20120118,626.6300,634.0000,622.1200,632.9100,2763190
20120119,640.9900,640.9900,631.4600,639.5700,6305274
20120120,590.5300,591.0000,581.7000,585.9900,10576774
20120123,586.0000,588.6600,583.1600,585.5200,3413040
20120124,586.3200,587.6800,578.0000,580.9300,3056391
20120125,577.5100,578.7100,566.3800,569.4900,4988196
20120126,571.9800,574.4800,564.5500,568.1000,3228004
20120127,570.7800,580.3200,569.3300,579.9800,3618815
20120130,578.0500,580.0000,573.4000,577.6900,2330967
20120131,583.0000,584.0000,575.1500,580.1100,2142716
20120201,584.9400,585.5000,579.1400,580.8300,2320950
20120202,584.8700,586.4100,582.0800,585.1100,2414672
20120203,590.6600,597.0700,588.0500,596.3300,3169260
20120206,595.0100,610.8300,594.0100,609.0900,3679755
20120207,607.1500,609.3900,603.7600,606.7700,2092035
20120208,608.6400,611.3500,604.7400,609.8500,1836963
20120209,612.0200,614.5000,609.0000,611.4600,2265433
20120210,607.8800,608.1300,604.0000,605.9100,2325443
20120213,610.5000,613.8400,610.0200,612.2000,1816551
20120214,611.5400,612.0000,604.7600,609.7600,1803851
20120215,612.9300,612.9300,602.5600,605.5600,2426960
20120216,602.8200,608.8100,597.7300,606.5200,2530861
20120217,604.9700,607.6300,602.4000,604.6400,2449229
20120221,603.8700,617.8800,602.8800,614.0000,2481110
20120222,611.9600,616.7800,606.7100,607.9400,1967855
20120223,607.0000,607.9400,600.3500,606.1100,2055030
20120224,607.3500,611.6500,605.5100,609.9000,1937074
20120227,606.5900,612.3600,605.0600,609.3100,1814618
20120228,610.0000,619.7700,607.6800,618.3900,2847797
20120229,618.6000,625.6000,615.5000,618.2500,3136837
20120301,622.2600,625.7000,618.1500,622.4000,2238010
20120302,622.0000,624.0000,620.3200,621.2500,1573214
20120305,620.4300,622.4900,611.3800,614.2500,1593250
20120306,608.0500,608.8100,593.8400,604.9600,3175216
20120307,609.0500,611.1900,605.8600,606.8000,1264892
20120308,610.0400,611.5000,606.3500,607.1400,1345428
20120309,607.9500,611.9000,600.0000,600.2500,2671524
20120312,600.0000,607.0000,599.2600,605.1500,1669376
20120313,608.7500,617.8500,605.5500,617.7800,2247354
20120314,615.0000,622.7800,613.4600,615.9900,2936857
20120315,616.6000,623.5000,614.8300,621.1300,2435340
20120316,620.8900,625.9100,620.0500,625.0400,3050457
20120319,623.1200,637.2700,621.2400,633.9800,2172971
20120320,630.9200,636.0600,627.2700,633.4900,1540778
20120321,634.6100,647.3900,632.5100,639.9800,2469637
20120322,638.5000,648.8000,631.0000,646.0500,2410320
20120323,646.6000,648.5000,640.9000,642.5900,1940335
20120326,645.0000,649.4900,639.5400,649.3300,1821467
20120327,647.0300,653.5000,644.8000,647.0200,2008804
20120328,652.0300,658.5900,651.0800,655.7600,2538808
20120329,653.4400,656.5900,644.3000,648.4100,1924315
20120330,651.7500,653.4900,641.0000,641.2400,2312245
20120402,640.7700,647.5000,634.8400,646.9200,2284338
20120403,645.4100,647.9500,638.6400,642.6200,2044857
20120404,638.4500,639.0000,631.1000,635.1500,1628272
20120405,632.2400,636.4300,628.5700,632.3200,2319712
20120409,628.4800,635.3300,625.2900,630.8400,2183535
20120410,633.5200,634.5000,624.5500,626.8600,2485078
20120411,633.9700,636.0000,631.3000,635.9600,2200268
20120412,642.3500,653.1400,640.2600,651.0100,5756582
20120413,647.5500,648.9900,623.5400,624.6000,8163012
20120416,623.0000,623.8100,601.6600,606.0700,5693458
20120417,608.5600,617.6900,607.0100,609.5700,3024414
20120418,608.0500,612.8000,602.8100,607.4500,2670380
20120419,605.6900,616.2600,599.0000,599.3000,3295787
20120420,604.2500,608.8500,595.8300,596.0600,3058961
20120423,592.9000,598.4500,590.2000,597.6000,2197933
20120424,598.2400,606.6300,597.3200,601.2700,1933303
20120425,604.0000,611.3500,602.8800,609.7200,1821042
20120426,610.9100,618.0000,609.7000,615.4700,2093733
20120427,615.0200,616.7400,610.6000,614.9800,1636399
20120430,612.9900,616.0800,600.6100,604.8500,2407213
20120501,603.7900,611.6000,600.1900,604.4300,2002424
20120502,601.2000,608.1100,600.6100,607.2600,1611434
20120503,609.6200,614.8300,608.9500,611.0200,1868187
20120504,605.9200,607.8900,596.8100,596.9700,2207360
20120507,595.0000,610.5700,595.0000,607.5500,1994515
20120508,605.5300,616.9000,600.7000,612.7900,2678485
20120509,606.8200,616.3800,601.8100,609.1500,2329546
20120510,612.9600,616.1900,610.2300,613.6600,1535877
20120511,610.3500,614.5500,604.7700,605.2300,2099726
20120514,600.7800,608.5000,600.5800,604.0000,1824733
20120515,605.3500,615.0000,603.7500,611.1100,2102339
20120516,617.9600,630.1000,615.9400,628.9300,4837424
20120517,633.8300,637.8500,621.2300,623.0500,3354518
20120518,625.1000,632.4200,596.7000,600.4000,5976129
20120521,600.5100,615.6900,600.0000,614.1100,3075829
20120522,613.4400,613.8100,596.0000,600.8000,3052748
20120523,601.6500,609.6000,597.1200,609.4600,3178016
20120524,609.1600,611.9200,598.8700,603.6600,1892185
20120525,601.0000,601.7300,588.2800,591.5300,3582472
20120529,595.8100,599.1300,588.3200,594.3400,2606651
20120530,588.1600,591.9000,583.5300,588.2300,1906629
20120531,588.7200,590.0000,579.0000,580.8600,2969455
20120601,571.7900,572.6500,568.3500,570.9800,3058314
20120604,570.2200,580.4900,570.0100,578.5900,2433786
20120605,575.4500,578.1300,566.4700,570.4100,2340477
20120606,576.4800,581.9700,573.6100,580.5700,2096173
20120607,587.6000,587.8900,577.2500,578.2300,1759532
20120608,575.8500,581.0000,574.5800,580.4500,1410366
20120611,584.2100,585.3200,566.6900,568.5000,2662269
20120612,569.7700,570.3000,558.5800,565.1000,3224142
20120613,561.7200,567.0000,558.6800,561.0900,1954607
20120614,561.3000,565.0700,556.5200,559.0500,2345107
20120615,560.3400,564.5200,557.0900,564.5100,3002511
20120618,562.6200,574.2100,559.2500,570.8500,2497864
20120619,573.5900,584.2800,573.1200,581.5300,2076629
20120620,579.8100,580.0000,573.5100,577.5100,2346698
20120621,579.8400,579.8400,563.7300,565.2100,2011322
20120622,568.0000,571.4800,565.8200,571.4800,2229125
20120625,567.3300,568.0900,557.3500,560.7000,1582036
20120626,562.7600,566.6000,559.4800,564.6800,1351151
20120627,567.7000,573.9900,566.0200,569.3000,1692446
20120628,565.9000,566.2300,557.2100,564.3100,1922064
20120629,574.9600,580.1300,572.2000,580.0700,2522562
20120702,581.8200,583.0000,576.5000,580.4700,1655563
20120703,580.0100,588.4100,578.0000,587.8300,1190525
20120705,588.7600,600.0600,588.5400,595.9200,2345901
20120706,592.4500,593.5200,582.8200,585.9800,2162328
20120709,584.9500,588.6000,581.2500,586.0100,1715020
20120710,590.1900,592.4300,578.7400,581.7000,1923015
20120711,576.3000,577.8500,564.9400,571.1900,3500946
20120712,567.1200,571.9300,562.0900,570.4800,2310094
20120713,572.1500,579.1500,568.5500,576.5200,1976558
20120716,576.3700,579.1900,571.7800,574.9200,1462861
20120717,578.4300,580.6700,568.4000,576.7300,1681568
20120718,576.9800,583.6900,576.1300,580.7600,1550950
20120719,586.1400,598.4800,586.0000,593.0600,4674637
20120720,608.7600,612.9400,598.1800,610.8200,6463748
20120723,600.4800,618.3500,598.2500,615.5100,3561818
20120724,615.0000,617.9300,604.3400,607.5700,2012189
20120725,608.3200,613.3800,605.3700,607.9900,1822973
20120726,615.0000,616.8700,610.0300,613.3600,1687485
20120727,618.8900,635.0000,617.5000,634.9600,3550174
20120730,636.0500,642.6000,629.5000,632.3000,2186717
20120731,628.2600,636.5000,628.2200,632.9700,1865890
20120801,637.3000,639.5100,631.3800,632.6800,1844556
20120802,625.5100,638.0300,623.4100,628.7500,1977690
20120803,640.0000,643.7200,636.1400,641.3300,1897446
20120806,639.6100,649.3800,639.2200,642.8200,1782494
20120807,641.7900,644.2600,636.4700,640.5400,1982695
20120808,639.0500,645.8700,638.5000,642.2300,1322386
20120809,644.5100,646.3700,641.5200,642.3500,1070288
20120810,638.5900,642.2400,636.1300,642.0000,1434408
20120813,647.4200,660.1500,646.6800,660.0100,3268073
20120814,659.2500,672.8500,659.0000,668.6600,3662178
20120815,670.2800,674.2500,664.1000,667.5400,2411100
20120816,667.5100,674.6400,667.0800,672.8700,1717691
20120817,674.1200,677.2500,671.7000,677.1400,2177896
20120820,675.5000,678.8700,672.6600,675.5400,1758421
20120821,673.1100,678.0000,662.1700,669.5100,2222805
20120822,667.3800,680.6000,666.7000,677.1800,1909262
20120823,674.2700,680.4800,671.0000,676.8000,1784453
20120824,675.6000,680.4500,674.0800,678.6300,1429267
20120827,662.9900,672.0000,659.2400,669.2200,2614131
20120828,665.0000,677.6200,664.7400,677.2500,2058938
20120829,677.3700,688.9900,676.1500,688.0100,2991037
20120830,684.2400,687.3900,680.1800,681.6800,1627704
20120831,684.0000,688.5800,680.0400,685.0900,2127125
20120904,684.5500,685.0000,673.5000,681.0400,1889613
20120905,680.0000,686.5000,679.1400,680.7200,1708169
20120906,685.9600,699.8900,684.7300,699.4000,3044450
20120907,700.0000,712.2500,697.6700,706.1500,3236308
20120910,709.7600,712.8100,698.3900,700.7700,2560067
20120911,697.9600,700.6500,691.0000,692.1900,1874004
20120912,689.4100,694.9100,680.8800,690.8800,2642260
20120913,693.0900,709.0000,690.5400,706.0400,2659302
20120914,709.6000,713.0000,707.0100,709.6800,2618874
20120917,708.1100,712.8800,705.0000,709.9800,1508307
20120918,707.7800,718.6600,706.7800,718.2800,2067249
20120919,717.5000,728.5600,716.4100,727.5000,3098782
20120920,724.4700,731.3800,721.2200,728.1200,2907854
20120921,732.2100,734.9200,730.1200,733.9900,6360376
20120924,731.0000,750.0400,730.2500,749.3800,3565837
20120925,753.0500,764.8900,747.6600,749.1600,6061033
20120926,749.8500,761.2400,741.0000,753.4600,5674334
20120927,759.9500,762.8400,751.6500,756.5000,3932272
20120928,754.1500,759.3000,751.1500,754.5000,2784091
20121001,759.0500,765.0000,756.2100,761.7800,3168477
20121002,765.2000,765.9900,750.2700,756.9900,2790375
20121003,755.7200,763.9200,752.2000,762.5000,2208639
20121004,762.7500,769.8900,759.4000,768.0500,2454496
20121005,770.7100,774.3800,765.0000,767.6500,2737751
20121008,761.0000,763.5800,754.1500,757.8400,1958625
20121009,759.6700,761.3200,742.5300,744.0900,3003884
20121010,741.8600,747.5300,738.2900,744.5600,2041203
20121011,752.9000,758.5000,750.2900,751.4800,2383987
20121012,751.8500,754.8700,744.1000,744.7500,2406787
20121015,741.9400,743.8300,730.7000,740.9800,3020098
20121016,740.1300,746.9900,736.4600,744.7000,2058468
20121017,743.9500,756.3400,740.2600,755.4900,2292819
20121018,755.5400,759.4200,676.0000,695.0000,12442346
20121019,705.5800,706.7000,672.0000,681.7900,11483428
20121022,681.0100,684.6300,669.7000,678.6700,4057872
20121023,672.0100,687.3300,672.0000,680.3500,2916978
20121024,686.8000,687.0000,675.2700,677.3000,2496411
20121025,680.0000,682.0000,673.5100,677.7600,2403696
20121026,676.5000,683.0300,671.2000,675.1500,1950865
20121031,679.8600,681.0000,675.0000,680.3000,1537001
20121101,679.5000,690.9000,678.7200,687.5900,2050471
20121102,694.7900,695.5500,687.3700,687.9200,2324569
20121105,684.5000,686.8600,675.5600,682.9600,1635894
20121106,685.4800,686.5000,677.5500,681.7200,1582936
20121107,675.0000,678.2300,666.4900,667.1200,2232438
20121108,670.2000,671.4900,651.2300,652.2900,2598676
20121109,654.6500,668.3400,650.3000,663.0300,3114084
20121112,663.7500,669.8000,660.8700,665.9000,1405870
20121113,663.0000,667.6000,658.2300,659.0500,1594639
20121114,660.6600,662.1800,650.5000,652.5500,1668322
20121115,650.0000,660.0000,643.9000,647.2600,1848939
20121116,645.9900,653.0200,636.0000,647.1800,3438500
20121119,655.7000,668.9200,655.5300,668.2100,2369716
20121120,669.5100,678.0000,664.5700,669.9700,2089086
20121121,668.9900,669.8000,660.4000,665.8700,2113011
20121123,669.9700,670.0000,666.1000,667.9700,922477
20121126,666.4400,667.0000,659.0200,661.1500,2205527
20121127,660.1700,675.0000,658.0000,670.7100,2509598
20121128,668.0100,684.9100,663.8900,683.6700,3041940
20121129,687.7800,693.9000,682.0000,691.8900,2780544
20121130,691.3100,699.2200,685.6900,698.3700,3164441
20121203,702.2400,705.8900,694.1100,695.2500,2193948
20121204,695.0000,695.5100,685.7000,691.0300,1991605
20121205,692.1500,694.5000,682.3300,687.8200,1862735
20121206,687.5900,695.6100,684.5100,691.1300,1462216
20121207,695.0000,696.8800,682.4200,684.2100,1919476
20121210,685.3900,691.6500,683.7900,685.4200,1366866
20121211,690.0000,701.9200,687.7200,696.8800,2687956
20121212,699.2300,703.5100,693.4800,697.5600,2426299
20121213,715.9200,716.4800,699.5500,702.7000,3446306
20121214,699.1700,707.8200,698.4300,701.9600,2130595
20121217,705.5000,738.2800,704.0200,720.7800,3036763
20121218,716.6000,729.1000,715.0500,721.0700,3005138
20121219,720.7100,723.0000,716.6800,720.1100,1919799
20121220,723.2600,724.6500,716.9700,722.3600,1657153
20121221,713.9700,718.8200,710.5200,715.6300,3527849
20121224,714.5100,715.1800,707.4700,709.5000,841931
20121226,708.0700,712.8800,702.4100,708.8700,1182572
20121227,707.1400,708.8400,698.6100,706.2900,1647392
20121228,701.6900,706.9100,700.0100,700.0100,1403926
20121231,700.0000,710.5700,696.0000,707.3800,1997733
20130102,719.4200,727.0000,716.5500,723.2500,2542268
20130103,724.9300,731.9300,720.7200,723.6700,2318140
20130104,729.3400,741.4700,727.6800,737.9700,2763552
20130107,735.4500,739.3800,730.5800,734.7500,1655967
20130108,735.5400,736.3000,724.4300,733.3000,1676740
20130109,732.2700,738.3500,728.6000,738.1200,2025751
20130110,742.8300,745.0000,733.5000,741.4800,1835780
20130111,742.0000,742.4300,736.3000,739.9900,1285125
20130114,737.0000,742.2000,722.3500,723.2500,2864106
20130115,719.3300,735.0000,712.1000,724.9300,3927990
20130116,722.4000,724.3400,713.6700,715.1900,2024991
20130117,717.7100,719.6400,711.0200,711.3200,2212357
20130118,710.3600,712.7700,701.3300,704.5100,3226898
20130122,704.6600,705.3400,695.5200,702.8700,3792336
20130123,735.9900,749.0000,735.7900,741.5000,5911865
20130124,741.2400,756.8300,740.5100,753.8300,3383596
20130125,750.7700,758.4800,750.2500,753.6700,2225811
20130128,751.7600,755.6000,747.8900,750.7300,1627833
20130129,746.7500,756.9500,746.5400,753.6800,1747734
20130130,753.7400,760.9500,752.9100,753.8300,1732972
20130131,750.5100,757.6200,750.2500,755.6900,1634556
20130201,758.2000,776.6000,758.1000,775.6000,3746165
20130204,767.6900,770.4700,758.2700,759.0200,3041242
20130205,761.1300,771.1100,759.4600,765.7400,1870716
20130206,759.0700,772.9600,758.5000,770.1700,2079687
20130207,769.7000,778.8100,765.5000,773.9500,2840506
20130208,780.1300,786.6700,779.5600,785.3700,3024853
20130211,778.4000,783.0000,773.7500,782.4200,2167656
20130212,781.7500,787.9000,779.3700,780.7000,1858945
20130213,780.1300,785.3500,779.9700,782.8600,1198170
20130214,779.7300,788.7400,777.7700,787.8200,1735219
20130215,787.4000,793.2600,787.0700,792.8900,2729917
20130219,795.9900,807.0000,795.2800,806.8500,2932924
20130220,805.3000,808.9700,791.7900,792.4600,2765029
20130221,798.0000,805.4500,791.2200,795.5300,3511036
20130222,799.2600,801.2500,793.8000,799.7100,2054050
20130225,802.3000,808.4100,790.4900,790.7700,2307008
20130226,795.0000,795.9500,784.4000,790.1300,2205059
20130227,794.8000,804.7500,791.1100,799.7800,2028515
20130228,801.1000,806.9900,801.0300,801.2000,2265874
20130301,797.8000,807.1400,796.1500,806.1900,2175425
20130304,805.3000,822.8400,805.0000,821.5000,2776185
20130305,828.9300,840.1500,828.9000,838.6000,4045034
20130306,841.0200,844.0000,828.8100,831.3800,2873998
